ID	Gene.Symbol
BDKRB2	5.479154587
AOC3	5.477332115
LIAT1	5.477293968
CCN5	5.476587296
PPBP	5.47227335
DDX39B	5.471950054
ATP12A	5.46376276
CCRL2	5.453596592
YTHDF2	5.451780319
MAP4K4	5.448610306
DNAAF4	5.44570446
TMPO-AS1	5.441139698
FAM107A	5.43905592
TREM1	5.437021732
RABL6	5.434969902
MAP2	5.430932045
MSTN	5.430018425
RETREG1	5.423761845
ASPH	5.423102379
RTN4	5.420848846
POLI	5.419742584
PICSAR	5.417487621
TPT1-AS1	5.415783882
RNF8	5.414885521
CAVIN1	5.413686752
FUNDC2	5.412032127
IL23R	5.411458969
PAK6	5.411410332
ATP2C2	5.409823418
CD207	5.405465603
RPL34	5.40109539
NBAS	5.401010513
ETFA	5.400074959
HES7	5.398327827
TAPBP	5.39727211
C4A	5.394621849
PMP22	5.393331528
TRNT1	5.392695427
LAMTOR5	5.390505791
F2RL2	5.386336327
SLC1A3	5.384732246
MUC3A	5.381071091
PINX1	5.378219604
ERAP1	5.377646446
CSF2RB	5.377618313
SGSH	5.375277996
NR4A2	5.372614861
FZD9	5.372038364
MIR3619	5.37186718
NR0B1	5.371827602
ACTL6A	5.370826244
MIR1-1	5.367825508
FXR1	5.367164135
LOXL1-AS1	5.36530447
NPHS1	5.364376545
ZNF350	5.363819599
GIPC1	5.361599922
PSMB2	5.36143589
OCRL	5.358738899
PLCE1	5.354961395
PIBF1	5.353388786
WASL	5.352311611
SH3GL1	5.351247311
STAT2	5.348758698
DYM	5.34698534
TMSB10	5.345754147
PTBP1	5.345268726
ABCB11	5.345005035
CYB5R3	5.344555855
ANKRD30B	5.344481468
CFI	5.343479633
USP14	5.342209816
CBX7	5.341157913
LIMS1	5.341072083
SLC19A2	5.340498924
LFNG	5.340013504
CTSC	5.339850426
ANK3	5.338017941
COL27A1	5.335963726
HID1	5.334909916
MIR1224	5.331339836
SSB	5.331059456
PAFAH1B1	5.330946445
MARS1	5.323547363
KHSRP	5.323416233
CLPB	5.32282877
ELP2	5.322611332
F13A1	5.317131996
CRHR1	5.315336704
PDYN	5.315169334
HDAC10	5.314282894
ATP6AP1	5.312180519
SMAD5	5.311059952
UBE2N	5.306186199
OLIG2	5.301885605
TSHZ1	5.300655842
ASPN	5.299844742
LPIN2	5.297094345
KCNA3	5.29646492
ADAM11	5.294937134
SUN2	5.29477787
VRK1	5.293828964
SHOX	5.292864323
MIR541	5.292717457
SND1	5.292654991
PHLPP2	5.291498661
MTA2	5.290297508
MT1A	5.290193558
MIR937	5.284330368
RAD17	5.281836033
MCRS1	5.280435562
ADH1A	5.280105591
TUBG1	5.279941559
SNORD24	5.278959274
RPS6KA1	5.278186798
ALAS1	5.274847984
PHF1	5.267059326
CD244	5.266684055
CAPN6	5.262937546
CELF4	5.261703491
POMT2	5.260665894
FREM2	5.260297298
NKX2-8	5.259678364
AQP5	5.255092621
SCN10A	5.253962994
STRADA	5.253493309
KIF1A	5.252187252
ITGA1	5.251937866
IL17RD	5.24741888
SDC3	5.247185707
MIR507	5.246383667
ACADVL	5.245557785
UBA7	5.243749619
CLDN5	5.242910385
BBS1	5.24207592
CHIT1	5.241731644
CDC45	5.239751339
PTMA	5.239576817
VPS13A	5.239247322
APPL1	5.238101959
DDX11-AS1	5.238058567
UBB	5.236453056
CSGALNACT1	5.236081123
PIEZO2	5.23568821
MLLT1	5.228498459
DHCR24	5.228420258
HTR3A	5.225967884
UGT1A8	5.223379612
LUZP4	5.222916603
PSMA3	5.222097874
GJA8	5.221055984
DLST	5.220537186
PEG3	5.217802048
TNKS	5.214205742
SEC14L2	5.21341753
ARPC2	5.212821484
SLC28A1	5.205155373
MB	5.20359993
OPA1	5.19937706
KCNA1	5.198081017
DLG4	5.197494984
CD93	5.197054863
CTHRC1	5.189482212
SEC31A	5.187317848
PYGB	5.187192917
TDG	5.186262131
GBE1	5.185137749
SOAT1	5.173874378
NTF4	5.173791409
URI1	5.173560619
REG3A	5.172980785
SLC52A3	5.17222023
PABPC1	5.170493603
EIF2B2	5.169436455
MIR585	5.169206619
ATG12	5.167346001
SNRNP70	5.166179657
WNT5B	5.164204121
CD14	5.162751198
YBX3	5.158452988
ASL	5.158158779
MIR616	5.157280922
VOPP1	5.155981064
INTS6	5.155156136
KHDRBS1	5.153856754
PAM16	5.152658939
FIG4	5.151312351
ATXN2	5.14943409
MIR3147	5.148031235
GNS	5.146300316
SMARCD1	5.137904167
CLDN11	5.137073517
TUBA4B	5.134185791
SPINK5	5.133432865
NEDD9	5.132534981
CCN3	5.13248682
PNPLA2	5.130724907
B3GAT1	5.130397797
MIR1306	5.127057076
SERPINB13	5.125865936
WDR90	5.124607086
TRAPPC2	5.124494553
TPCN2	5.124340534
TRIM29	5.123705864
P2RY1	5.122932911
OXTR	5.121645451
CUL7	5.120828629
FZR1	5.118296623
GALK1	5.118247986
AP5Z1	5.117451668
NR4A3	5.114082336
ARVCF	5.11330843
RPL17	5.1104002
EIF4A2	5.110182762
EIF4A3	5.110167503
FPR2	5.110049248
NUS1	5.106220722
PRDM5	5.105397701
CRY1	5.100691795
RPS9	5.098577499
TRDMT1	5.097282887
MIR944	5.097009182
CHRM3	5.09644413
DHH	5.093533039
RPS12	5.091724396
COX4I1	5.090158939
ZIC3	5.090046883
LOXL1	5.087278366
FAH	5.085497379
PLAAT4	5.080201626
DARS1-AS1	5.08016777
CD33	5.07768774
SRCAP	5.077346802
DINOL	5.075092316
WWP1	5.074459553
GJB6	5.073666096
PPP1CA	5.071482658
TOR1AIP1	5.071011543
REEP5	5.070747375
DCDC2	5.069810867
DHX37	5.068552017
GAA	5.065956116
ZFYVE9	5.065713406
CRK	5.065699577
RNMT	5.064082146
RBMS1	5.062991142
PLCB1	5.062836647
PCDH10	5.059918404
DBNL	5.059855938
PDK4	5.058505058
PLAC1	5.05776453
CLCN7	5.055528164
POU4F2	5.055267811
PPP1R15B	5.052514076
SP110	5.052196026
HNRNPH1	5.051618099
JAG2	5.045711517
LAPTM4B	5.045055866
MT-ATP8	5.044705391
TBCE	5.044292927
ARTN	5.039042473
GLE1	5.038183212
DRD3	5.035560131
AOC1	5.028937817
RBM39	5.023359776
THRAP3	5.022439003
NALT1	5.019619942
ADAMTSL1	5.018436909
RPRD1B	5.015813828
MDH1	5.014864922
CSH1	5.014545918
THRA	5.009131432
CD96	5.008016586
ABCC8	5.007152557
BRAT1	5.005669117
PROP1	5.002278328
SPAST	5.000328064
B3GAT3	5.000163078
MIR651	4.999539852
SLC12A3	4.998592377
NRXN2	4.995850563
LTB4R	4.994243622
CCT6B	4.990268707
ANLN	4.989328384
RNF168	4.987938881
TNS1	4.987514496
SOX6	4.986317635
RUBCN	4.981548786
PF4	4.980630875
STAR	4.979822636
ZNF384	4.977958202
LMX1B	4.970752716
P2RY12	4.969610214
XAF1	4.969597816
HOXB9	4.968759537
CTDP1	4.966962337
TCP1	4.96505022
SRPX2	4.964996338
ROBO2	4.96207571
ESRG	4.960224628
PRRC2A	4.960212708
TMPRSS11A	4.959250927
CENPE	4.958653927
CHL1	4.956847191
MEGF8	4.953791142
SHMT2	4.95334816
ALKBH5	4.951706886
CAV3	4.951195717
RAB23	4.950990677
HTT	4.950675011
LGR4	4.935077667
KCNJ2	4.933842659
DDX50	4.931815147
ATP13A2	4.931434155
LHX8	4.931210041
TUBB2B	4.927786827
LINC00342	4.926012516
TNFAIP6	4.925517082
NEK1	4.923998356
CLDN6	4.923904419
MTMR2	4.92251873
FBP1	4.922052383
HLA-S	4.92200613
EXOSC9	4.920335293
LLGL1	4.918669224
CENPW	4.918196201
CNP	4.917836666
STIP1	4.917438507
MIR624	4.914110661
GOLPH3	4.911270142
DTL	4.908745766
TRPA1	4.907121658
ILF3	4.905694962
IL27	4.904730797
PTGES2	4.90118742
BBS2	4.898863792
FDPS	4.896142006
TNNT3	4.895223618
ERC1	4.89447546
HOXD13	4.892181873
PPP6C	4.890221596
KLRC1	4.887955189
LEMD1	4.884153843
EIF2AK4	4.883928299
APOA4	4.883428574
AAAS	4.881955147
CHRNA1	4.879426956
INSL3	4.876059532
CRX	4.87567091
LACTB	4.874946117
SLC25A13	4.874459743
NANS	4.872117043
FKBP14	4.87180233
COG4	4.869389534
SLC12A5	4.867819786
MIR30C2	4.866794586
GLRX	4.865782738
PLOD2	4.859643936
GBA2	4.859419823
APOBEC3A	4.856196404
RAPH1	4.856138706
MPZ	4.852122784
HOXD3	4.850035667
GAD1	4.849592209
BNIP3L	4.848676682
RNASE3	4.848046303
UPF1	4.847619534
HCG18	4.847268581
FLOT1	4.847091675
MIR525	4.846519947
DDX1	4.846408844
SMYD2	4.845879078
TTC7A	4.845461845
PRMT2	4.844391823
MACROH2A1	4.843492031
UBE2S	4.842547417
BHLHE40	4.840973377
CAMP	4.839874744
LTBP4	4.839186192
MIR190B	4.837525368
FUCA2	4.837277412
VPS35	4.837077141
SLC26A4	4.833765507
ZFR	4.831288338
H1-5	4.830150127
HES5	4.828803062
PEX10	4.825213432
TUBB2A	4.822519302
MIR374B	4.822089195
OPA3	4.81781292
RPL13	4.816178322
KIR2DS4	4.813128471
AP5M1	4.812930107
GRID2	4.812336922
PSMC5	4.809856892
CCDC88C	4.804337502
PLAC8	4.799638748
KNSTRN	4.799407959
CCDC50	4.799126148
GSS	4.798266411
STXBP1	4.796917915
DPYSL2	4.795877457
PTPRA	4.792981148
BCL2L12	4.791223526
NAA15	4.790805817
SCN1A	4.788801193
SUN1	4.788368225
PFKL	4.787428856
AKR1C4	4.786735535
CMKLR1	4.786734581
KIAA0586	4.782851696
GDAP1	4.78173542
STRAP	4.781187057
CD2AP	4.778907776
TLR6	4.775485039
SAMMSON	4.775317192
FTL	4.773755074
VASP	4.772561073
ASPG	4.771860123
MMEL1	4.771794796
SLC7A7	4.771475792
CPT1A	4.770082474
FZD6	4.768618107
FMNL2	4.767389774
ALG9	4.767325878
CHRND	4.767300606
UGDH	4.767208099
SLC45A2	4.766281128
PTGER1	4.764187813
SFRP5	4.762158871
PPP3CA	4.760568619
MBNL1	4.760434151
SERBP1	4.75912571
ZFPM2-AS1	4.755476475
MCCC2	4.75317955
UCHL3	4.752360344
EYA2	4.74801445
TAX1BP1	4.747156143
RO60	4.745057106
IARS2	4.744339943
CXCL11	4.743177891
SNW1	4.742763519
SEPTIN2	4.742166519
SMYD3	4.736321449
RASGRP3	4.735957623
HORMAD1	4.735414982
ZBTB7A	4.733055115
GART	4.732617855
MEST	4.731823921
BBS4	4.730932713
ISL1	4.723793507
ALMS1	4.718773842
CD3D	4.718703747
CCDC88A	4.716153145
PFAS	4.713246822
GNB2	4.709710121
SGK3	4.707056999
TBR1	4.703783512
BRD9	4.703558922
KIAA0319	4.703143597
MYF6	4.70314312
CCL8	4.702522755
BBS9	4.702325821
BABAM2	4.702131748
HAT1	4.701302528
GNAI2	4.700319767
RFX3-DT	4.699151993
NOP2	4.69563055
SPTBN1	4.693515778
GOLGA4	4.692481041
SIGMAR1	4.692303181
AFM	4.691409588
EXOC4	4.689680099
COL9A1	4.683791637
HINT1	4.683517456
SCAPER	4.683435917
ABCD1	4.680289268
PFKFB2	4.679052353
ATP2B3	4.678448677
SRSF6	4.674838066
LONP1	4.672880173
HBD	4.671140671
MAN1B1	4.66501379
CAPN10	4.663385868
MAN2B1	4.662743568
TCEAL1	4.662052155
LY6K	4.660564423
SGCB	4.658377647
CITED2	4.655992031
GABBR1	4.653506279
H4C1	4.652827263
DUSP19	4.650860786
ITGA7	4.649016857
TLL2	4.648827553
RGS1	4.64805603
TNKS2	4.646238804
LRRFIP2	4.645454407
CBX5	4.644778728
SMOX	4.643996716
HS2ST1	4.643437862
IFT140	4.642070293
TK2	4.641683578
RPL7A	4.639068604
DYNC1H1	4.638054848
KRT9	4.637741089
TPK1	4.637384892
CELF1	4.637217522
FBL	4.636695385
EIF3D	4.635418415
PSTPIP1	4.634823322
NUP88	4.63296032
USP22	4.632697105
RPL4	4.631671906
MIR875	4.630251884
EXOC1	4.628491879
DPM1	4.627370358
DMP1	4.626747131
GPC1	4.626063347
FLOT2	4.624912262
RPGR	4.62481308
PSMD12	4.624500275
KCNMA1	4.623668671
GLMN	4.622098923
SPARCL1	4.621562004
DCD	4.621014595
MIR421	4.619382381
SMURF1	4.617777348
RAB29	4.616783142
CARD9	4.615766525
RPS6KA2	4.615235329
RAB39B	4.613646507
GPR35	4.613358021
UPP1	4.612362862
ARHGEF1	4.60959053
SMARCD2	4.609059334
DRD4	4.607326984
STT3A	4.607254505
SPRY4	4.605223656
TSC22D1	4.604529381
WFS1	4.603695393
PCNT	4.602275848
SHKBP1	4.600162983
DPP9	4.595995903
RPA2	4.592510223
LGMN	4.587883949
YTHDF3	4.586582661
FXYD5	4.584960461
XPR1	4.584360123
MIR133A2	4.584257126
BMPER	4.583655357
SERPINA2	4.578881264
DAO	4.578694344
PTPRU	4.576727867
SART3	4.574321747
FOLR2	4.572475433
LRRC41	4.568880081
SRRM2	4.565744877
FAM201A	4.562770844
PDE4A	4.562164783
AKAP4	4.561060429
GRIA1	4.560612679
MIR563	4.55795002
VANGL1	4.557886124
KIAA1549	4.557372093
PPP1R10	4.552224159
MAVS	4.550233841
NDUFS7	4.549721718
FGD1	4.548512459
ZFP36L1	4.547965527
RPL23	4.547422409
RFX1	4.544931889
HTR1B	4.542350292
ATP6V1D	4.540989876
AK2	4.540645599
LSM2	4.537026882
EIF3M	4.536932945
HOXB7	4.533842087
ALX1	4.533440113
TP53BP2	4.53305912
MIR3614	4.532927513
RPS18	4.531336308
NCAPH	4.529317379
WDR1	4.526657104
ITIH4	4.525180817
ATP1A2	4.525151253
MNX1	4.520656109
ARID5B	4.51967907
FNDC3B	4.519169807
UGT1A4	4.518204212
DNMT3L	4.516376019
SLC12A4	4.515421391
ATAD3B	4.513466835
SLC19A3	4.513091087
RIPK3	4.511525631
CDC7	4.51115942
EPB41	4.508953094
SLC12A6	4.508837223
FDXR	4.508311272
PSMA1	4.507670879
HSPE1	4.506869316
CCT2	4.505537987
ZKSCAN3	4.505410671
HDC	4.503291607
NEFH	4.502595901
SRARP	4.502496719
PATZ1	4.500115395
PI3	4.499588966
ZNF277	4.499522686
FAM225A	4.499515057
COASY	4.498724937
IL10RB	4.497724533
MIR496	4.497531891
GRM3	4.496360779
AFF4	4.494900703
TUBA4A	4.492288589
BAG6	4.491928577
TBX6	4.490177155
SUCLA2	4.48874855
GPR4	4.488493919
TUBB6	4.486499786
AEBP1	4.486120224
ABCF2	4.484431267
SPECC1	4.484175682
SNRNP200	4.48347187
GPHN	4.480593204
SLC25A11	4.48022747
GUCY2D	4.476751328
EEF1D	4.475974083
ADORA1	4.474045753
PIK3R4	4.472502232
PDK3	4.471810341
NOB1	4.470341206
GABARAPL1	4.469475746
NOXA1	4.468324184
OTUD6B-AS1	4.466784477
MYF5	4.466453075
GAS8	4.465667248
EIF3B	4.463881016
MAPK11	4.463593483
LTBP3	4.462504387
MAPKAP1	4.46152544
HOXC-AS3	4.460841656
GPR101	4.458299637
LBX1	4.45770216
FAM20A	4.455555439
TBX19	4.454431534
ANTXR2	4.453087807
YWHAB	4.451562405
GNAI1	4.451246738
CD109	4.450858116
POLR3B	4.449906349
SAV1	4.446247101
PUS1	4.446090221
MFNG	4.444794655
GPT2	4.442564964
MIR3200	4.442444324
TCIRG1	4.439890862
ULBP2	4.435199738
UBAP2L	4.434615612
HCG27	4.433514118
VIL1	4.43235445
ALX3	4.432033062
PNMA2	4.429606915
ACKR2	4.429553509
LINC00920	4.428102493
DLG1-AS1	4.428082466
LDHB	4.427775383
ENOX2	4.426959991
DEF6	4.426487446
OTOA	4.425224781
HCLS1	4.425164223
PTPRR	4.423951149
TAL2	4.423185349
NCR3LG1	4.421620369
CLN3	4.420317173
RDH11	4.419744492
H2AC20	4.4179039
DENND1A	4.414212704
AP3D1	4.412942886
ANO10	4.41094017
YARS2	4.410187721
SAA4	4.409632683
F11R	4.408730984
NRAD1	4.407906055
AGA	4.406382561
MIR147B	4.406157494
DMPK	4.40465498
CWC27	4.402478695
EDARADD	4.402321815
CISD2	4.398695946
PMM2	4.398440361
USH1C	4.398117065
HSPA1L	4.397822857
MAPK8IP1	4.395328045
KRT76	4.393708706
SNX14	4.393395901
MIR1277	4.392177105
NPAS2	4.391631603
RAP1GAP	4.391220093
CAMK2D	4.390986443
FGFBP1	4.390668392
EVC2	4.390033722
ATP5F1B	4.38956356
MTMR14	4.389482498
SMN2	4.389261246
POMGNT2	4.388920784
ANXA4	4.388640404
RPL27A	4.387945175
HOXB4	4.386162281
ADAMTS1	4.385141373
LIPC	4.383518696
DLX5	4.377163887
HNRNPL	4.375823975
E2F7	4.3753438
TWNK	4.37387085
NFXL1	4.373821259
ZFYVE26	4.372303486
OTUD5	4.370621204
GCDH	4.369331837
FGD4	4.369132519
WARS1	4.369111061
ROBO3	4.369006634
CMIP	4.368731499
SIK3	4.36614275
NUF2	4.364539146
YES1	4.363432407
RAB33B	4.362982273
ERO1A	4.362184525
GP1BB	4.361943722
CSTB	4.359725952
MPV17	4.357683659
PLEK2	4.356573105
UNC45A	4.356485367
PGPEP1	4.35639143
GPX6	4.35595417
CACNA1C	4.354804516
LARS2	4.354624748
TRAPPC2L	4.353928089
LIPA	4.353794098
TTC4	4.352170944
SLC1A2	4.350907803
POLA1	4.350821972
WASHC1	4.350545883
AQP8	4.348660946
NOP53	4.343793869
HNRNPF	4.343663692
MAPK6	4.343225002
DCAF8	4.342449188
MIR219A2	4.342330456
EFCAB10	4.341189384
RAD18	4.340666771
RNF2	4.338928223
SLC40A1	4.335902214
HMGB2	4.3353405
RRBP1	4.334856033
RPL36	4.333313942
FRK	4.332618713
DCT	4.332401752
LIPE	4.330535889
MIR802	4.329848289
EIF2S2	4.329825401
CENPV	4.327595711
DRD1	4.327153206
ST3GAL4	4.325926304
PFKM	4.325857639
RTRAF	4.325611115
PPIB	4.324782372
USP10	4.32347393
NCF1	4.323091507
TMEFF1	4.317353725
SLC5A7	4.316287994
PPP1CC	4.315976143
CHAT	4.31499815
ABCF1	4.314743042
CHRNB4	4.311790943
MARK2	4.311227322
ROR1-AS1	4.309507847
KIF2A	4.309168816
MIR101-2	4.305640221
NFKBIE	4.305392265
MELTF-AS1	4.305080891
ENDOG	4.304681301
ARHGEF10	4.303412914
ASH1L	4.302488804
MIR1294	4.300729752
CNTROB	4.299689293
VPS45	4.297669411
PGAM1	4.2942276
GIPC3	4.293486118
SNAP25	4.293114662
H2AZ1	4.292329788
LARGE1	4.288453102
IST1	4.287585258
AUTS2	4.287252426
LDHC	4.285579681
RNF20	4.284737587
VAPB	4.284555912
SIPA1	4.283718586
FAM83A	4.283353806
PSMC6	4.2822752
DHRS2	4.282064438
ADORA3	4.278653622
GFER	4.278434277
ADCY8	4.276710987
ACTN1	4.276559353
SMC2	4.273485184
PHACTR1	4.272910595
MPP2	4.268458843
LARP1	4.267645836
BBS10	4.26622963
BBS12	4.26622963
PAK2	4.264019966
PITPNA-AS1	4.263826847
ACO2	4.263360023
RBBP5	4.261976719
STXBP2	4.261943817
FOXK2	4.259606361
GALT	4.258791447
PRICKLE3	4.257525444
TAGLN2	4.255862236
VANGL2	4.252613544
BPTF	4.252317429
NSDHL	4.251851082
CDK10	4.251683712
RCN1	4.251249313
PRPF19	4.250236988
SGCA	4.249025345
TACR3	4.246944904
SIAH1	4.246786594
MRC1	4.246045113
MIR889	4.244009495
ALOXE3	4.240933418
MIR431	4.239703178
GPKOW	4.236187935
DUOX2	4.233176708
MIR1290	4.231812477
NLRC4	4.230437279
SERPINE2	4.230088234
PRPH2	4.22831583
LSS	4.227222443
FLVCR1	4.223722935
KPTN	4.22010231
CCT5	4.219907761
IL12RB2	4.21927166
MIR484	4.219148636
SMARCC1	4.219013214
BRPF1	4.216569424
CASK	4.215076923
ADARB2	4.211909294
ATP2B2	4.211876869
ST7-OT3	4.211202621
MBNL2	4.211070061
ELOVL5	4.210847855
BST2	4.209540367
MSL3	4.208832741
CD209	4.208158493
ADGRV1	4.207804203
CXCR6	4.205137253
NMU	4.204228401
SRPK1	4.204102516
KARS1	4.198002815
TMEM170B	4.197774887
MEF2D	4.194390774
LHPP	4.193665981
KCND3	4.1928339
CLN6	4.192483902
ZNF469	4.191191673
TNNI2	4.190295219
HNRNPM	4.189615726
OAT	4.186993599
PRICKLE2	4.186982155
DUT	4.186139107
PER3	4.18589735
RN7SL1	4.180574417
TFDP3	4.180001259
PSMC1	4.179896355
COL4A4	4.176280022
LPCAT1	4.173830986
ATL3	4.172294617
NEDD4L	4.171356678
RIPK2	4.168719769
SLC4A2	4.168056011
EPG5	4.167517662
HOXC6	4.161792755
GJA5	4.16127634
PGAP3	4.160547256
ORM1	4.160437584
ENOSF1	4.15972805
DPAGT1	4.158998966
AFF3	4.157477379
ECEL1	4.157227516
HMCN1	4.1558218
TIMM8A	4.155701637
ICAM5	4.155357361
TGIF2	4.154834747
IL5RA	4.152242661
PLCD1	4.151687145
STK19	4.151566505
TNFSF14	4.151302338
CERS2	4.149995804
STAU1	4.149598122
PDGFC	4.146404743
PRDX4	4.145681858
MIR613	4.145030022
HACE1	4.144674778
NEUROD1	4.143694878
EIF5B	4.143271446
ZBTB24	4.140247345
GRIA3	4.138596535
DDX21	4.138530731
COL15A1	4.137655735
CYP7B1	4.137196541
CLN8	4.13709259
UBE2D1	4.13629818
USP39	4.133514404
PRPF4	4.132509232
RIN2	4.132026672
PDHB	4.131543636
AP2B1	4.131287098
HDAC11	4.130970955
FKBP4	4.130138874
MIR520G	4.130017281
BMP5	4.127376556
TRH	4.126666546
VPS52	4.126246452
DCAF17	4.126165867
TUBA1C	4.123608589
PPM1B	4.123306274
GZF1	4.123096466
MYOCD	4.121688843
SEMA3E	4.121518135
TRIM26	4.120965481
SRP19	4.116972446
PNPLA6	4.116599083
G3BP2	4.115390778
MAGEC3	4.113705635
CCT6A	4.113427162
ARL6	4.112047195
ERVFRD-1	4.111266613
TARS1	4.109621048
CCT3	4.109213352
STAMBP	4.107784271
CPSF6	4.107194901
RPS2	4.10703373
NXN	4.106274605
MCCC1	4.104635239
TAB2	4.103050709
WAPL	4.101742268
WWP2	4.101665497
SLC18A2	4.101371765
EXOSC10	4.100790024
CLDN8	4.100520134
NBPF1	4.099131107
AJUBA	4.097855568
WRNIP1	4.095597267
LZTFL1	4.092183113
TRN-GTT2-1	4.09121418
LRIG2	4.091186523
PRX	4.08940506
EPB41L4A-AS1	4.087994576
FBXO22	4.087884426
CRLF3	4.087802887
OLR1	4.087551117
SUMO1	4.087337494
RTKN	4.086913109
OAS3	4.086714745
CRY2	4.086566925
GIGYF2	4.083722115
CAVIN3	4.083721638
HBS1L	4.082754612
SIL1	4.082395554
ADORA2A	4.079787731
MIR378E	4.078459263
HILPDA	4.078329086
GCM2	4.077756882
TECTA	4.076775074
CHAF1B	4.076402664
CPEB1	4.073640823
SLC25A5	4.072966576
PSMD14	4.072014809
EIF2B1	4.071008205
GOT1	4.070660591
TRIM52-AS1	4.070390701
TGM6	4.069381714
FCHO1	4.068011284
FLVCR1-DT	4.06785965
RPL28	4.067818642
TRADD	4.067087173
STK39	4.064894676
FOXN1	4.063733578
RIN1	4.063118458
RUVBL2	4.062431812
PTBP3	4.06223011
OSTF1	4.062208176
BZW1	4.059961319
FNTB	4.059506893
ALS2	4.057592869
STEAP1	4.057397842
IBA57	4.056428909
PDE4D	4.055155277
PPA1	4.054386139
MTNAP1	4.054079056
MCTS1	4.052989006
PLXNB1	4.051762581
TNFAIP8L1	4.0492239
TMEM50A	4.048838615
LTBP2	4.048601151
MKS1	4.04619503
LRPPRC	4.045454979
RMI2	4.044668674
POU2F2	4.044166565
HNRNPH2	4.043862343
SALL1	4.042464256
GTF2H4	4.040016651
NUSAP1	4.039752483
MIR4516	4.039376736
ZSCAN32	4.037660599
MIR135A2	4.035753727
GALNT3	4.033676624
DEFB103B	4.033312321
CDIN1	4.032113552
RSL1D1	4.031092644
WNT9B	4.029785156
SLCO6A1	4.029085159
ZDHHC2	4.027619362
MTPAP	4.027578354
IL17RA	4.027292252
CRTAP	4.027175903
LRAT	4.026507378
RPL22	4.0261693
KCNK12	4.020436764
SET	4.018388271
FFAR1	4.018256187
EIF2B4	4.017725945
KLRD1	4.017580509
CKS2	4.017571449
UCHL5	4.016570091
FADS2	4.015158176
MYO7A	4.013262749
CERS6-AS1	4.012504101
DGCR8	4.011286736
NOC2L	4.010771275
MIR503HG	4.008787155
TSPAN1	4.008609295
MYPN	4.008404255
DPF2	4.006144524
SP100	4.005531311
ACIN1	4.003505707
KIF5A	4.003060818
ERLIN2	4.001274109
H4C6	3.999524593
CENPP	3.996095181
DOCK2	3.995408535
HDLBP	3.99372673
EOMES	3.993682623
KANSL1	3.991929293
RPS5	3.991351128
ZBTB20	3.989481211
PSMA5	3.985539675
MIR1304	3.984557629
PSMB4	3.984167337
CPSF7	3.983804464
CLIP1	3.983428717
GHSR	3.981716394
ANK2	3.981707811
G6PC2	3.980731249
TRAPPC11	3.977162123
MASP1	3.976824522
RPL7	3.976701736
NEIL1	3.975541115
POLR2L	3.975445509
TNFRSF25	3.974886656
IGHMBP2	3.97469759
CSH2	3.973679543
LDB1	3.973656178
TCAP	3.973025084
DHODH	3.972503185
HIF1AN	3.970484018
IDO2	3.9677701
ARMCX1	3.967664719
SYT14	3.967074633
HNRNPA3	3.964697123
BLZF1	3.964178085
HMGB3	3.962994099
PRKAR2A	3.962495565
RBCK1	3.962024689
ZFP57	3.960494757
PYGM	3.959736824
NCAPD2	3.959178686
FGB	3.956408978
LEMD2	3.953690052
ATG4B	3.953177452
NR2F2-AS1	3.949416637
RAD9A	3.948876858
PAK5	3.947537899
CEP164	3.947314978
TRMU	3.946788073
ITGB5	3.945976496
SMS	3.945017338
LINC01535	3.944212198
SEPTIN4	3.943256378
PVALB	3.942964792
CALM1	3.94094944
SMARCAD1	3.939290285
ARAP1-AS1	3.937607288
OPTN	3.937424183
USP45	3.936625481
RPL13A	3.936584473
LRP12	3.935643435
MIR365B	3.935453892
SETD1A	3.934549809
DUSP5	3.933329821
CDYL2	3.933125734
GYPA	3.932247877
MIR630	3.930735588
GCK	3.929926872
PNKD	3.929129839
SNORD138	3.922183514
CYFIP1	3.921682119
SSRP1	3.920987368
ALG8	3.920916557
GANAB	3.920893669
ZNF804A	3.918468714
MATN3	3.914522648
ANTXR1	3.914458752
YWHAH	3.914248466
NUCB2	3.913744211
BCAP31	3.912148476
CLSPN	3.911721945
CTSH	3.910588264
PHEX	3.909997225
WDPCP	3.909414053
DLD	3.909258842
MFN1	3.908976555
SCO2	3.907654524
MIR320C1	3.907200813
ISG20	3.905598879
MIR4306	3.905379534
SYT1	3.90465641
NEO1	3.90382123
RAP1B	3.900995255
RBMX	3.89812851
ARCN1	3.893533468
AK1	3.893298626
ALG1	3.892228603
SRCIN1	3.891453743
DDX18	3.891122818
ZNF750	3.890927315
GRK1	3.888652325
CCNT1	3.888041973
GP1BA	3.886837482
KRT6B	3.886327028
CNOT3	3.885812283
MRI1	3.885053396
PWAR5	3.883111477
LNX1	3.882129192
VPS13C	3.882102251
ICAM3	3.880731106
MIR517A	3.8794806
MAP4	3.878335476
DCAF1	3.875557661
TFAP2B	3.873007298
ALYREF	3.870936632
MIR4284	3.87066102
CR1	3.867887974
